0.440918474,0.440918474,0.440918474,0.440918474,0.440918474,0.440918474,0.440918474,0.440918474,0,0,0,0,0,0,0
0.435425556,0.435425556,0.435425556,0.435425556,0.435425556,0.435425556,0.435425556,0.435425556,0,0,0,0,0,0,0
0.394187212,0.394187212,0.394187212,0.394187212,0.394187212,0.394187212,0.394187212,0.394187212,0,0,0,0,0,0,0
0.350925555,0.350925555,0.350925555,0.350925555,0.350925555,0.350925555,0.350925555,0.350925555,0,0,0,0,0,0,0
0.257877617,0.257877617,0.257877617,0.257877617,0.257877617,0.257877617,0.257877617,0.257877617,0,0,0,0,0,0,0
0.231312881,0.231312881,0.231312881,0.231312882,0.231312881,0.231312881,0.231312882,0.231312882,0,0,0,0,0,0,0
0.199602528,0.199602528,0.199602528,0.199602528,0.199602528,0.199602528,0.199602528,0.199602528,0,0,0,0,0,0,0
0.134165984,0.134165984,0.134165984,0.134165984,0.134165984,0.134165984,0.134165984,0.134165984,0,0,0,0,0,0,0
0.073814569,0.073814569,0.073814569,0.073814569,0.073814569,0.073814569,0.073814569,0.073814569,0,0,0,0,0,0,0
0.056620825,0.056620825,0.056620825,0.056620825,0.056620825,0.056620825,0.056620825,0.056620825,0,0,0,0,0,0,0
0.079270107,0.079270107,0.079270107,0.079270107,0.079270107,0.079270107,0.079270107,0.079270107,0,0,0,0,0,0,0
0.113614777,0.113614777,0.113614777,0.113614777,0.113614777,0.113614777,0.113614777,0.113614777,0,0,0,0,0,0,0
0.128364506,0.128364506,0.128364506,0.128364506,0.128364506,0.128364506,0.128364506,0.128364506,0,0,0,0,0,0,0
0.13059919,0.13059919,0.13059919,0.13059919,0.13059919,0.13059919,0.13059919,0.13059919,0,0,0,0,0,0,0
0.167433412,0.167433412,0.167433412,0.167433412,0.167433412,0.167433412,0.167433412,0.167433412,0,0,0,0,0,0,0
0.180051084,0.180051084,0.180051084,0.180051084,0.180051084,0.180051084,0.180051084,0.180051084,0,0,0,0,0,0,0
0.208604471,0.208604471,0.208604471,0.20860447,0.208604471,0.208604471,0.208604471,0.208604471,0,0,0,0,0,0,0
0.237489526,0.237489526,0.237489526,0.237489526,0.237489526,0.237489526,0.237489526,0.237489526,0,0,0,0,0,0,0
